Topic,Content block,Scene,Scene name,Current copy,Proposed copy,Notes,Source file,Field ID
"Campus · Polytechnic","Campus overlay · experience (replaces panel 1) · headline","9","Real Experiences","Makerspaces in the desert.","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-1-headline-campus-polytechnic"
"Campus · Polytechnic","Campus overlay · experience (replaces panel 1) · imageAlt","9","Real Experiences","Polytechnic campus makerspace","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-1-imagealt-campus-polytechnic"
"Campus · Polytechnic","Campus overlay · experience (replaces panel 1) · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1581091226825-a6a2a5aee158?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-1-imagesrc-campus-polytechnic"
"Campus · Polytechnic","Campus overlay · experience (replaces panel 1) · program","9","Real Experiences","Polytechnic campus","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-1-program-campus-polytechnic"
"Campus · Polytechnic","Campus overlay · belonging · emphasis","10","You Belong","belong.","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-emphasis-campus-polytechnic"
"Campus · Polytechnic","Campus overlay · belonging · headline","10","You Belong","you","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-headline-campus-polytechnic"
"Campus · Polytechnic","Campus overlay · belonging · preline","10","You Belong","Build in the desert —","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-preline-campus-polytechnic"
"Campus · Polytechnic","Immersion · campusLabel","13","Campus Immersion","Polytechnic","","","src/lib/sprint5-content.ts","13-immersion-campuslabel-campus-polytechnic"
"Campus · Polytechnic","Immersion · detail","13","Campus Immersion","A desert arboretum, industry partnerships, and innovative makerspaces — serene, easygoing, and built for builders.","","","src/lib/sprint5-content.ts","13-immersion-detail-campus-polytechnic"
"Campus · Polytechnic","Immersion · headline","13","Campus Immersion","Hands-on","","","src/lib/sprint5-content.ts","13-immersion-headline-campus-polytechnic"
"Campus · Polytechnic","Immersion · imageAlt","13","Campus Immersion","Polytechnic campus makerspace and desert landscape","","","src/lib/sprint5-content.ts","13-immersion-imagealt-campus-polytechnic"
"Campus · Polytechnic","Immersion · imageSrc","13","Campus Immersion","https://images.unsplash.com/photo-1581091226825-a6a2a5aee158?auto=format&fit=crop&w=2400&q=80","","","src/lib/sprint5-content.ts","13-immersion-imagesrc-campus-polytechnic"
"Campus · Polytechnic","Immersion · subline","13","Campus Immersion","from day one.","","","src/lib/sprint5-content.ts","13-immersion-subline-campus-polytechnic"
"Campus · Polytechnic","Immersion · vibe","13","Campus Immersion","Makers","","","src/lib/sprint5-content.ts","13-immersion-vibe-campus-polytechnic"
"Campus · West Valley","Campus overlay · experience (replaces panel 2) · description","9","Real Experiences","Courtyards, fountains, and a peaceful community focused on training the next-generation workforce.","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-2-description-campus-west-valley"
"Campus · West Valley","Campus overlay · experience (replaces panel 2) · headline","9","Real Experiences","Tight-knit. Focused. Yours.","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-2-headline-campus-west-valley"
"Campus · West Valley","Campus overlay · experience (replaces panel 2) · imageAlt","9","Real Experiences","West Valley campus community","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-2-imagealt-campus-west-valley"
"Campus · West Valley","Campus overlay · experience (replaces panel 2) · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-2-imagesrc-campus-west-valley"
"Campus · West Valley","Campus overlay · experience (replaces panel 2) · program","9","Real Experiences","West Valley campus","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-2-program-campus-west-valley"
"Campus · West Valley","Campus overlay · belonging · emphasis","10","You Belong","belong.","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-emphasis-campus-west-valley"
"Campus · West Valley","Campus overlay · belonging · headline","10","You Belong","where you","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-headline-campus-west-valley"
"Campus · West Valley","Campus overlay · belonging · preline","10","You Belong","Find your community —","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-preline-campus-west-valley"
"Campus · West Valley","Immersion · campusLabel","13","Campus Immersion","West Valley","","","src/lib/sprint5-content.ts","13-immersion-campuslabel-campus-west-valley"
"Campus · West Valley","Immersion · detail","13","Campus Immersion","Beautiful courtyards and fountains, a peaceful welcoming vibe, and a community focused on training the next-generation workforce.","","","src/lib/sprint5-content.ts","13-immersion-detail-campus-west-valley"
"Campus · West Valley","Immersion · headline","13","Campus Immersion","Tight-knit.","","","src/lib/sprint5-content.ts","13-immersion-headline-campus-west-valley"
"Campus · West Valley","Immersion · imageAlt","13","Campus Immersion","West Valley campus courtyards","","","src/lib/sprint5-content.ts","13-immersion-imagealt-campus-west-valley"
"Campus · West Valley","Immersion · imageSrc","13","Campus Immersion","https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=2400&q=80","","","src/lib/sprint5-content.ts","13-immersion-imagesrc-campus-west-valley"
"Campus · West Valley","Immersion · subline","13","Campus Immersion","Focused.","","","src/lib/sprint5-content.ts","13-immersion-subline-campus-west-valley"
"Campus · West Valley","Immersion · vibe","13","Campus Immersion","Community","","","src/lib/sprint5-content.ts","13-immersion-vibe-campus-west-valley"
"Campus · ASU Online","Campus overlay · experience (replaces panel 1) · description","9","Real Experiences","More top-20 online programs than any other university — research, internships, and hands-on learning included.","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-1-description-campus-online"
"Campus · ASU Online","Campus overlay · experience (replaces panel 1) · headline","9","Real Experiences","Anywhere becomes campus.","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-1-headline-campus-online"
"Campus · ASU Online","Campus overlay · experience (replaces panel 1) · imageAlt","9","Real Experiences","ASU Online student learning remotely","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-1-imagealt-campus-online"
"Campus · ASU Online","Campus overlay · experience (replaces panel 1) · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1522202176988-66273c2fd55f?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-1-imagesrc-campus-online"
"Campus · ASU Online","Campus overlay · experience (replaces panel 1) · program","9","Real Experiences","ASU Online","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-1-program-campus-online"
"Campus · ASU Online","Campus overlay · belonging · emphasis","10","You Belong","belong.","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-emphasis-campus-online"
"Campus · ASU Online","Campus overlay · belonging · headline","10","You Belong","you","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-headline-campus-online"
"Campus · ASU Online","Campus overlay · belonging · preline","10","You Belong","Wherever you are —","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-preline-campus-online"
"Campus · ASU Online","Immersion · campusLabel","13","Campus Immersion","ASU Online","","","src/lib/sprint5-content.ts","13-immersion-campuslabel-campus-online"
"Campus · ASU Online","Immersion · detail","13","Campus Immersion","More top-20 online programs than any other university — same faculty, same curriculum, research and internships included.","","","src/lib/sprint5-content.ts","13-immersion-detail-campus-online"
"Campus · ASU Online","Immersion · headline","13","Campus Immersion","Campus is","","","src/lib/sprint5-content.ts","13-immersion-headline-campus-online"
"Campus · ASU Online","Immersion · imageAlt","13","Campus Immersion","Student learning from anywhere in the world","","","src/lib/sprint5-content.ts","13-immersion-imagealt-campus-online"
"Campus · ASU Online","Immersion · imageSrc","13","Campus Immersion","https://images.unsplash.com/photo-1522202176988-66273c2fd55f?auto=format&fit=crop&w=2400&q=80","","","src/lib/sprint5-content.ts","13-immersion-imagesrc-campus-online"
"Campus · ASU Online","Immersion · subline","13","Campus Immersion","where you are.","","","src/lib/sprint5-content.ts","13-immersion-subline-campus-online"
"Campus · ASU Online","Immersion · vibe","13","Campus Immersion","Anywhere","","","src/lib/sprint5-content.ts","13-immersion-vibe-campus-online"
"Campus · Not sure yet","Campus overlay · experience (replaces panel 3) · description","9","Real Experiences","Tempe's energy, Downtown's city pulse, Polytechnic's makerspaces, West Valley's community — take a virtual tour of each.","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-3-description-campus-undecided"
"Campus · Not sure yet","Campus overlay · experience (replaces panel 3) · headline","9","Real Experiences","Find the fit that feels like you.","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-3-headline-campus-undecided"
"Campus · Not sure yet","Campus overlay · experience (replaces panel 3) · imageAlt","9","Real Experiences","Student exploring ASU campus options","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-3-imagealt-campus-undecided"
"Campus · Not sure yet","Campus overlay · experience (replaces panel 3) · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1523580495183-7fccf8c64754?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-3-imagesrc-campus-undecided"
"Campus · Not sure yet","Campus overlay · experience (replaces panel 3) · program","9","Real Experiences","Four campuses · One ASU","","","src/lib/sprint4-content.ts","9-campus-overlay-experience-replaces-panel-3-program-campus-undecided"
"Campus · Not sure yet","Campus overlay · belonging · emphasis","10","You Belong","belong.","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-emphasis-campus-undecided"
"Campus · Not sure yet","Campus overlay · belonging · headline","10","You Belong","you","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-headline-campus-undecided"
"Campus · Not sure yet","Campus overlay · belonging · preline","10","You Belong","You'll know when it feels right —","","","src/lib/sprint4-content.ts","10-campus-overlay-belonging-preline-campus-undecided"
"Campus · Not sure yet","Immersion · campusLabel","13","Campus Immersion","Your campus","","","src/lib/sprint5-content.ts","13-immersion-campuslabel-campus-undecided"
"Campus · Not sure yet","Immersion · detail","13","Campus Immersion","Take a virtual tour of each campus. Where you learn can be as important as what you learn.","","","src/lib/sprint5-content.ts","13-immersion-detail-campus-undecided"
"Campus · Not sure yet","Immersion · headline","13","Campus Immersion","You'll know","","","src/lib/sprint5-content.ts","13-immersion-headline-campus-undecided"
"Campus · Not sure yet","Immersion · imageAlt","13","Campus Immersion","Student exploring campus options","","","src/lib/sprint5-content.ts","13-immersion-imagealt-campus-undecided"
